"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team","player_hist_link","player_fullname"
535,"171319.jpg","Sanches",80,"a",171319,"Renato","Sanches",35,"",43,"2018-04-28T16:01:19Z",100,100,"0.0","4.7",-7,0,7,0,FALSE,0,"0.3","0.0",169427,170811,0,0,0,0,0,0,20,0,"1.7","0.5","0.5",FALSE,699,0,0,2,10,0,0,0,1,0,0,0,83,"71.8","135.0","64.0","27.0",0,3,16,"https://fantasy.premierleague.com/drf/element-summary/535","Renato Sanches"
542,"57001.jpg","Bony",80,"i",57001,"Wilfried","Bony",2,"Ankle injury - Unknown return date",56,"2018-02-03T19:01:21Z",0,0,"0.0","5.9",-4,0,4,0,FALSE,0,"0.1","0.0",88471,87941,0,0,0,0,0,0,33,0,"2.2","0.0","0.0",FALSE,701,2,1,2,8,0,0,0,2,0,0,3,103,"119.0","70.6","211.0","39.3",0,4,16,"https://fantasy.premierleague.com/drf/element-summary/542","Wilfried Bony"
561,"214225.jpg","Rodon",80,"u",214225,"Joe","Rodon",61,"Season-long loan to Cheltenham",40,"2018-01-31T09:33:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",4216,5530,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,16,"https://fantasy.premierleague.com/drf/element-summary/561","Joe Rodon"
576,"40346.jpg","Mulder",80,"a",40346,"Erwin","Mulder",25,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",3317,6435,0,0,0,0,0,0,0,0,"0.0","0.5","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,16,"https://fantasy.premierleague.com/drf/element-summary/576","Erwin Mulder"
598,"192290.jpg","Roberts",80,"a",192290,"Connor","Roberts",52,"",40,NA,NA,NA,"0.3","1.8",0,0,0,0,FALSE,0,"0.3","1.0",8281,24003,0,0,0,0,0,0,7,0,"1.8","1.5","1.7",FALSE,267,0,0,0,4,0,0,0,0,0,0,0,41,"26.2","12.8","2.0","4.1",0,2,16,"https://fantasy.premierleague.com/drf/element-summary/598","Connor Roberts"
371,"19760.jpg","Llorente",6,"a",19760,"Fernando","Llorente",18,"",73,"2017-09-09T13:01:15Z",100,100,"0.0","3.0",-2,0,2,0,FALSE,0,"0.2","0.3",29080,25294,0,0,0,0,0,0,22,0,"1.4","1.3","1.4",FALSE,224,1,0,1,2,0,0,0,1,0,0,2,70,"60.2","66.7","99.0","22.6",0,4,17,"https://fantasy.premierleague.com/drf/element-summary/371","Fernando Llorente"
375,"37915.jpg","Lloris",6,"a",37915,"Hugo","Lloris",1,"",55,"2018-01-19T13:01:18Z",100,100,"0.8","26.2",0,0,0,0,FALSE,0,"9.3","4.2",608956,415027,0,0,0,0,0,0,144,1,"4.0","5.2","5.8",FALSE,3240,0,0,15,35,0,0,0,1,0,87,6,694,"726.4","0.1","0.0","72.3",0,1,17,"https://fantasy.premierleague.com/drf/element-summary/375","Hugo Lloris"
376,"39215.jpg","Vorm",6,"a",39215,"Michel","Vorm",13,"",48,"2017-11-18T12:31:16Z",100,100,"0.0","0.6",-2,0,2,0,FALSE,0,"0.1","0.0",9749,7923,0,0,0,0,0,0,3,0,"3.0","1.0","1.0",FALSE,90,0,0,0,1,0,0,0,0,0,4,0,17,"19.0","0.0","0.0","1.9",0,1,17,"https://fantasy.premierleague.com/drf/element-summary/376","Michel Vorm"
377,"55605.jpg","Alderweireld",6,"a",55605,"Toby","Alderweireld",4,"",58,"2018-02-23T13:31:18Z",100,100,"0.1","7.4",-2,0,2,0,FALSE,0,"5.0","0.8",659946,169714,0,0,0,0,0,0,43,0,"3.1","1.8","2.0",FALSE,1177,0,0,5,13,0,0,0,3,0,0,3,247,"249.2","67.8","50.0","36.8",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/377","Toby Alderweireld"
378,"38290.jpg","Rose",6,"a",38290,"Danny","Rose",3,"",64,"2018-05-05T13:01:18Z",100,100,"0.1","3.8",-1,0,1,0,FALSE,0,"0.3","0.8",37946,23589,0,0,0,0,0,0,24,3,"2.4","1.8","1.4",FALSE,800,0,2,2,14,0,0,0,4,0,0,0,136,"159.4","181.6","117.0","45.9",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/378","Danny Rose"
380,"39194.jpg","Vertonghen",6,"a",39194,"Jan","Vertonghen",5,"",61,"2018-05-05T16:01:18Z",100,100,"0.7","22.6",1,0,-1,0,FALSE,1,"10.1","4.0",689532,780007,0,0,0,0,0,0,138,0,"3.8","5.0","5.8",FALSE,3203,0,1,16,31,0,0,0,4,0,0,13,778,"774.4","205.7","243.0","122.7",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/380","Jan Vertonghen"
381,"115556.jpg","Davies",6,"a",115556,"Ben","Davies",33,"",58,"2017-10-14T13:31:14Z",100,100,"0.4","24.7",3,0,-3,0,FALSE,4,"21.9","2.3",1984637,2774181,0,0,0,0,0,0,143,0,"4.9","3.3","3.8",FALSE,2323,2,7,12,20,0,0,0,3,0,0,14,615,"610.0","698.8","201.0","151.0",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/381","Ben Davies"
382,"77794.jpg","Trippier",6,"d",77794,"Kieran","Trippier",2,"Knee injury - 75% chance of playing",52,"2018-05-09T22:31:19Z",75,75,"0.7","21.7",-3,0,3,0,FALSE,5,"4.8","3.5",926829,982731,0,0,0,0,0,0,113,0,"4.7","3.4","3.9",FALSE,1912,0,7,9,21,0,0,0,1,0,0,18,539,"459.0","617.5","78.0","115.6",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/382","Kieran Trippier"
384,"93264.jpg","Dier",6,"a",93264,"Eric","Dier",15,"",47,"2018-05-13T14:01:21Z",75,100,"0.3","18.1",-3,0,3,0,FALSE,0,"2.4","1.2",306589,211695,0,0,0,0,0,0,85,2,"2.5","1.7","1.5",FALSE,2822,0,2,15,30,0,0,0,4,0,0,2,477,"604.2","293.4","289.0","118.6",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/384","Eric Dier"
385,"39104.jpg","Dembélé",6,"d",39104,"Mousa","Dembélé",19,"Ankle injury - 75% chance of playing",49,"2018-04-30T20:31:19Z",75,75,"0.2","10.6",-1,0,1,0,FALSE,0,"1.7","0.8",183571,105872,0,0,0,0,0,0,52,0,"1.9","1.4","1.5",FALSE,1875,0,0,7,22,0,0,0,6,0,0,3,358,"309.2","303.1","73.0","68.5",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/385","Mousa Dembélé"
386,"62974.jpg","Lamela",6,"a",62974,"Erik","Lamela",11,"",63,"2018-01-25T14:01:17Z",100,100,"0.6","8.7",-2,0,2,0,FALSE,1,"0.1","3.8",18446,19589,0,0,0,0,0,0,55,16,"2.2","4.8","2.4",FALSE,826,2,4,4,12,0,0,0,4,0,0,1,186,"204.8","283.1","364.0","84.7",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/386","Erik Lamela"
387,"80607.jpg","Eriksen",6,"a",80607,"Christian","Eriksen",23,"",97,"2018-01-21T15:31:21Z",100,100,"0.4","20.5",2,0,-2,0,TRUE,3,"19.4","3.7",2307725,2542509,0,0,0,0,0,0,199,2,"5.4","4.7","5.0",FALSE,3218,11,10,17,33,0,0,0,0,0,0,23,826,"1072.6","1487.0","1021.0","358.2",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/387","Christian Eriksen"
388,"108823.jpg","Alli",6,"a",108823,"Bamidele","Alli",20,"",90,"2018-03-11T18:31:19Z",100,100,"0.3","19.4",-5,0,5,0,FALSE,3,"13.8","2.7",2312061,1310914,0,0,0,0,0,0,175,1,"4.9","3.7","4.0",FALSE,2957,9,13,16,28,0,0,0,7,0,0,12,565,"775.2","878.5","934.0","258.8",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/388","Bamidele Alli"
389,"54756.jpg","Wanyama",6,"a",54756,"Victor","Wanyama",12,"",48,"2018-05-13T14:01:21Z",75,100,"0.3","6.7",-2,0,2,0,FALSE,0,"0.3","1.3",45164,10708,0,0,0,0,0,0,32,1,"1.8","1.7","1.8",FALSE,837,1,0,2,11,0,0,0,2,0,0,1,174,"206.0","96.8","77.0","37.8",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/389","Victor Wanyama"
390,"85971.jpg","Son",6,"a",85971,"Heung-Min","Son",7,"",83,"2017-08-13T12:31:13Z",100,100,"0.3","21.4",3,0,-3,0,FALSE,7,"14.0","2.8",1510651,2291049,0,0,0,0,0,0,178,1,"4.8","3.8","4.2",FALSE,2292,12,8,14,18,0,0,0,0,0,0,16,544,"725.8","588.2","1177.0","249.1",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/390","Heung-Min Son"
391,"157668.jpg","Winks",6,"i",157668,"Harry","Winks",29,"Ankle injury - Unknown return date",48,"2018-03-21T18:01:18Z",0,0,"0.0","6.5",-2,0,2,0,FALSE,0,"0.1","0.0",30642,28262,0,0,0,0,0,0,31,0,"1.9","0.0","0.0",FALSE,768,0,1,4,9,0,0,0,0,0,0,0,167,"144.4","172.2","14.0","33.1",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/391","Harry Winks"
393,"45268.jpg","Sissoko",6,"a",45268,"Moussa","Sissoko",17,"",53,"2017-09-09T17:01:15Z",100,100,"0.3","10.9",-2,0,2,0,FALSE,0,"0.4","1.5",46288,36798,0,0,0,0,0,0,58,2,"1.8","2.5","2.4",FALSE,1385,1,1,7,18,0,0,0,3,0,0,0,246,"245.8","384.7","281.0","91.1",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/393","Moussa Sissoko"
394,"78830.jpg","Kane",6,"a",78830,"Harry","Kane",10,"",131,"2018-03-11T17:01:18Z",100,100,"0.5","16.6",6,0,-6,0,TRUE,8,"37.7","6.0",5113596,5323924,0,0,0,0,0,0,217,12,"5.9","7.0","5.8",FALSE,3074,29,2,15,34,0,0,1,5,0,0,31,781,"1214.4","502.1","2355.0","407.4",0,4,17,"https://fantasy.premierleague.com/drf/element-summary/394","Harry Kane"
395,"165990.jpg","Janssen",6,"u",165990,"Vincent","Janssen",9,"Joined Fenerbahce on season-long loan",74,"2017-09-08T16:01:14Z",0,0,"0.0","0.1",-1,0,1,0,FALSE,0,"0.1","0.0",9054,999,0,0,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.0","0.0","0.0",0,4,17,"https://fantasy.premierleague.com/drf/element-summary/395","Vincent Janssen"
498,"158534.jpg","Walker-Peters",6,"a",158534,"Kyle","Walker-Peters",37,"",40,"2018-04-12T18:31:19Z",100,100,"0.3","3.3",-5,0,5,0,FALSE,0,"0.9","1.0",142080,123105,0,0,0,0,0,0,13,6,"4.3","2.0","1.0",FALSE,188,0,2,1,4,0,0,0,0,0,0,0,73,"70.4","48.3","10.0","12.9",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/498","Kyle Walker-Peters"
511,"168763.jpg","Carter-Vickers",6,"u",168763,"Cameron","Carter-Vickers",38,"Season-long loan to Sheffield United",45,"2017-08-26T07:13:03Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",705,385,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/511","Cameron Carter-Vickers"
520,"173904.jpg","Sánchez",6,"a",173904,"Davinson","Sánchez",6,"",60,"2017-12-02T17:31:16Z",100,100,"0.5","17.8",0,0,0,0,FALSE,0,"1.2","3.2",85301,133888,0,0,0,0,0,0,107,1,"3.5","4.2","4.6",FALSE,2532,0,0,13,21,1,0,0,1,1,0,8,597,"598.0","74.8","89.0","76.2",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/520","Davinson Sánchez"
531,"199404.jpg","Oakley-Boothe",6,"a",199404,"Tashan","Oakley-Boothe",46,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2195,2418,0,0,0,0,0,0,0,0,"0.0","1.0","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/531","Tashan Oakley-Boothe"
532,"80226.jpg","Aurier",6,"d",80226,"Serge","Aurier",24,"Hamstring injury - 75% chance of playing",59,"2018-05-05T17:01:17Z",75,75,"0.1","13.1",-1,0,1,0,FALSE,3,"0.7","0.3",113870,138247,0,0,0,0,0,0,77,0,"4.5","1.0","1.0",FALSE,1427,2,2,6,13,0,0,0,1,1,0,9,335,"367.2","236.5","209.0","81.4",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/532","Serge Aurier"
534,"234908.jpg","Foyth",6,"a",234908,"Juan","Foyth",21,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2038,2168,0,0,0,0,0,0,0,0,"0.0","1.0","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,17,"https://fantasy.premierleague.com/drf/element-summary/534","Juan Foyth"
565,"102884.jpg","Gazzaniga",6,"a",102884,"Paulo","Gazzaniga",22,"",42,NA,NA,NA,"0.0","2.1",-3,0,3,0,FALSE,0,"0.1","0.0",5837,7088,0,0,0,0,0,0,9,0,"9.0","1.0","1.0",FALSE,90,0,0,1,0,0,0,0,0,0,3,2,26,"27.4","0.0","0.0","2.7",0,1,17,"https://fantasy.premierleague.com/drf/element-summary/565","Paulo Gazzaniga"
566,"175941.jpg","Whiteman",6,"a",175941,"Alfie","Whiteman",41,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",4143,6613,0,0,0,0,0,0,0,0,"0.0","1.0","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,17,"https://fantasy.premierleague.com/drf/element-summary/566","Alfie Whiteman"
617,"95715.jpg","Lucas Moura",6,"a",95715,"Lucas","Rodrigues Moura da Silva",27,"",77,"2018-02-10T12:31:19Z",100,100,"0.2","1.4",-3,0,3,0,FALSE,0,"0.0","1.5",11161,12791,0,0,0,0,0,0,11,5,"1.8","2.5","1.8",FALSE,206,0,1,0,6,0,0,0,0,0,0,0,36,"49.0","83.2","41.0","17.5",0,3,17,"https://fantasy.premierleague.com/drf/element-summary/617","Lucas Rodrigues Moura da Silva"
643,"198504.jpg","Sterling",6,"a",198504,"Kazaiah","Sterling",54,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",2003,5574,0,0,0,0,0,0,0,0,"0.0","1.0","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,4,17,"https://fantasy.premierleague.com/drf/element-summary/643","Kazaiah Sterling"
92,"73426.jpg","Gray",57,"a",73426,"Andre","Gray",18,"",63,NA,NA,NA,"0.4","12.5",-2,0,2,0,FALSE,0,"1.3","2.6",312519,258923,0,0,0,0,0,0,79,2,"2.5","1.6","1.8",FALSE,1486,5,3,5,30,0,0,0,1,0,0,4,237,"251.2","254.0","594.0","108.2",0,4,18,"https://fantasy.premierleague.com/drf/element-summary/92","Andre Gray"
112,"89085.jpg","Chalobah",57,"a",89085,"Nathaniel","Chalobah",14,"",42,"2018-05-13T14:01:20Z",50,100,"0.0","3.1",-3,0,3,0,FALSE,0,"0.8","0.2",207520,130656,0,0,0,0,0,0,13,1,"2.2","-0.4","-0.5",FALSE,447,0,0,3,7,0,0,0,1,0,0,0,40,"78.8","26.5","95.0","20.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/112","Nathaniel Chalobah"
197,"103127.jpg","Wagué",57,"n",103127,"Molla","Wagué",13,"Left out of Watford's 25-man squad for the second half of the season. - Unknown return date",45,"2018-01-20T18:01:16Z",0,0,"0.0","4.2",0,0,0,0,FALSE,0,"0.0","0.0",4640,5094,0,0,0,0,0,0,19,0,"3.2","0.0","0.0",FALSE,438,1,0,1,8,0,0,0,0,0,0,0,82,"98.0","5.6","41.0","14.5",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/197","Molla Wagué"
396,"56827.jpg","Pantilimon",57,"u",56827,"Costel","Pantilimon",30,"Season-long loan to Deportivo La Coruña",45,"2017-09-05T09:37:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",5320,309,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,18,"https://fantasy.premierleague.com/drf/element-summary/396","Costel Pantilimon"
397,"18656.jpg","Gomes",57,"a",18656,"Heurelho","Gomes",1,"",44,"2018-02-24T16:31:20Z",100,100,"0.1","14.5",-1,0,1,0,FALSE,0,"1.2","0.4",171609,135926,0,0,0,0,0,0,64,2,"2.7","-0.6","-1.0",FALSE,2128,0,0,5,40,0,0,0,0,0,61,4,394,"457.0","0.2","0.0","45.6",0,1,18,"https://fantasy.premierleague.com/drf/element-summary/397","Heurelho Gomes"
398,"37742.jpg","Kaboul",57,"i",37742,"Younes","Kaboul",4,"Lack of match fitness - Unknown return date",42,"2017-09-09T13:01:15Z",0,0,"0.0","1.7",-3,0,3,0,FALSE,0,"0.1","0.0",23529,3633,0,0,0,0,0,0,7,0,"3.5","0.0","0.0",FALSE,151,0,0,1,3,0,0,0,0,0,0,0,35,"47.4","0.9","2.0","5.0",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/398","Younes Kaboul"
399,"41338.jpg","Cathcart",57,"a",41338,"Craig","Cathcart",15,"",44,"2017-08-26T17:31:14Z",100,100,"0.5","3.2",-1,0,1,0,FALSE,0,"0.0","2.4",1244,600,0,0,0,0,0,0,14,2,"2.0","1.4","1.5",FALSE,495,0,0,1,6,0,0,0,1,0,0,0,90,"120.0","2.0","23.0","14.6",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/399","Craig Cathcart"
400,"41945.jpg","Prödl",57,"d",41945,"Sebastian","Prödl",5,"Illness - 75% chance of playing",43,"2018-05-13T14:01:21Z",75,75,"0.1","9.8",-2,0,2,0,FALSE,0,"0.2","0.4",36949,21404,0,0,0,0,0,0,42,0,"2.0","-0.4","-0.4",FALSE,1566,0,0,5,29,0,0,0,5,0,0,0,267,"276.4","25.9","89.0","39.3",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/400","Sebastian Prödl"
401,"40868.jpg","Holebas",57,"a",40868,"José","Holebas",25,"",48,"2018-04-14T18:01:19Z",100,100,"0.4","15.0",-2,0,2,0,FALSE,0,"0.5","2.0",76513,70321,0,0,0,0,0,0,72,2,"2.6","1.0","1.0",FALSE,2381,0,4,6,47,0,0,0,7,0,0,6,412,"510.0","632.8","125.0","127.0",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/401","José Holebas"
402,"52153.jpg","Britos",57,"d",52153,"Miguel","Britos",3,"Knock - 75% chance of playing",43,"2018-05-11T18:01:19Z",75,75,"0.0","5.1",-2,0,2,0,FALSE,0,"0.5","0.0",146004,115478,0,0,0,0,0,0,22,0,"1.8","-0.8","-0.8",FALSE,795,1,0,2,16,0,0,0,3,1,0,0,149,"180.4","42.7","51.0","27.3",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/402","Miguel Britos"
403,"85624.jpg","Kabasele",57,"a",85624,"Christian","Kabasele",27,"",44,"2018-02-05T20:01:22Z",100,100,"0.5","15.5",-1,0,1,0,FALSE,1,"0.5","2.0",187395,203447,0,0,0,0,0,0,68,1,"2.4","1.0","1.3",FALSE,2329,2,0,6,43,1,0,0,5,0,0,2,407,"645.0","52.0","137.0","83.7",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/403","Christian Kabasele"
404,"52940.jpg","Janmaat",57,"a",52940,"Daryl","Janmaat",2,"",48,"2017-09-09T13:01:15Z",100,100,"0.2","12.3",-2,0,2,0,FALSE,2,"0.4","1.0",49862,57174,0,0,0,0,0,0,59,2,"2.6","0.0","-0.2",FALSE,1818,3,1,2,37,0,0,0,3,0,0,3,342,"445.0","230.6","253.0","92.9",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/404","Daryl Janmaat"
405,"20145.jpg","Mariappa",57,"a",20145,"Adrian","Mariappa",6,"",41,"2017-07-20T08:31:12Z",100,100,"0.5","14.1",1,0,-1,0,FALSE,1,"4.9","2.2",442528,528682,0,0,0,0,0,0,58,2,"2.1","1.2","1.3",FALSE,2206,0,0,6,43,0,0,0,4,0,0,2,378,"462.0","59.4","106.0","62.8",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/405","Adrian Mariappa"
406,"231172.jpg","Mason",57,"u",231172,"Brandon","Mason",32,"Joined Dundee United on loan from 5/1 until the end of the season",39,"2018-01-05T13:31:17Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"1.1","0.0",100947,89805,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/406","Brandon Mason"
407,"54484.jpg","Kiko Femenía",57,"d",54484,"Francisco","Femenía Far",21,"Knock - 75% chance of playing",43,"2018-05-11T18:01:19Z",75,75,"0.1","15.1",-2,0,2,0,FALSE,1,"1.4","0.6",492130,518525,0,0,0,0,0,0,65,0,"2.8","-0.3","-0.1",FALSE,1709,1,1,5,34,0,0,0,2,0,0,9,389,"327.2","302.8","113.0","74.5",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/407","Francisco Femenía Far"
408,"43250.jpg","Cleverley",57,"i",43250,"Tom","Cleverley",8,"Hamstring injury - Unknown return date",50,"2018-01-31T22:31:17Z",0,0,"0.0","11.6",0,0,0,0,FALSE,1,"0.4","0.0",103105,102471,0,0,0,0,0,0,58,0,"2.5","0.0","0.0",FALSE,1900,1,2,6,33,0,0,1,1,1,0,3,300,"332.2","464.8","124.0","92.1",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/408","Tom Cleverley"
409,"38439.jpg","Capoue",57,"d",38439,"Etienne","Capoue",29,"Personal Reasons - 25% chance of playing",48,"2018-05-11T18:01:19Z",25,25,"0.4","10.0",-7,0,7,0,FALSE,0,"1.4","1.8",301267,42739,0,0,0,0,0,0,48,0,"2.1","0.2","0.3",FALSE,1537,1,1,4,29,0,0,0,3,0,0,0,262,"280.2","165.9","150.0","59.7",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/409","Etienne Capoue"
410,"21123.jpg","Behrami",57,"u",21123,"Valon","Behrami",NA,"Transferred to Udinese",45,"2017-08-18T06:53:00Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",10059,655,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/410","Valon Behrami"
411,"88935.jpg","Berghuis",57,"u",88935,"Steven","Berghuis",NA,"Transferred to Feyenoord",50,"2017-08-02T07:36:23Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",242,46,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/411","Steven Berghuis"
412,"44604.jpg","Amrabat",57,"u",44604,"Nordin","Amrabat",7,"Season-long loan to Leganés",50,"2017-09-05T09:38:10Z",0,0,"0.0","1.2",0,0,0,0,FALSE,0,"0.0","0.0",7659,3633,0,0,0,0,0,0,6,0,"2.0","0.0","0.0",FALSE,198,0,0,1,3,0,0,0,0,0,0,0,11,"22.8","46.5","10.0","8.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/412","Nordin Amrabat"
413,"173514.jpg","Success",57,"u",173514,"Isaac","Success",10,"Season-long loan to Malaga",53,"2018-01-31T17:01:18Z",0,0,"0.0","0.0",-2,0,2,0,FALSE,0,"0.0","0.0",3088,885,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/413","Isaac Success"
414,"121599.jpg","Doucouré",57,"a",121599,"Abdoulaye","Doucouré",16,"",52,"2017-12-16T16:01:15Z",100,100,"0.5","26.2",2,0,-2,0,FALSE,1,"11.0","2.6",1690548,2158021,0,0,0,0,0,0,136,2,"3.7","1.6","1.8",FALSE,3324,7,4,9,63,0,0,0,10,0,0,16,679,"859.0","595.8","537.0","199.7",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/414","Abdoulaye Doucouré"
415,"61566.jpg","Pereyra",57,"a",61566,"Roberto","Pereyra",37,"",58,"2018-05-05T13:01:18Z",100,100,"0.5","14.0",-2,0,2,0,FALSE,0,"0.2","3.0",24262,21480,0,0,0,0,0,0,81,2,"2.5","2.0","2.3",FALSE,1610,5,3,1,34,0,0,0,3,0,0,5,299,"346.0","370.6","472.0","118.8",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/415","Roberto Pereyra"
416,"108413.jpg","Hughes",57,"a",108413,"Will","Hughes",19,"",46,"2017-12-16T14:01:15Z",100,100,"0.5","11.5",-4,0,4,0,FALSE,1,"0.3","2.4",81004,78230,0,0,0,0,0,0,53,2,"3.5","1.4","1.5",FALSE,987,2,3,4,16,0,0,0,0,0,0,5,190,"238.6","267.0","136.0","64.3",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/416","Will Hughes"
417,"41725.jpg","Deeney",57,"a",41725,"Troy","Deeney",9,"",63,"2018-04-23T16:31:18Z",100,100,"0.2","11.6",-2,0,2,0,FALSE,1,"0.8","1.2",133194,127539,0,0,0,0,0,0,73,1,"2.5","0.2","0.3",FALSE,1836,5,2,6,30,0,0,2,1,1,0,7,241,"343.0","349.4","566.0","125.3",0,4,18,"https://fantasy.premierleague.com/drf/element-summary/417","Troy Deeney"
418,"20046.jpg","Okaka",57,"i",20046,"Stefano","Okaka",33,"Thigh injury - Unknown return date",53,"2018-04-27T17:31:17Z",0,0,"0.1","4.5",-2,0,2,0,FALSE,0,"0.3","0.4",66463,50983,0,0,0,0,0,0,24,0,"1.6","0.0","0.0",FALSE,442,1,1,2,9,0,0,0,2,0,0,1,52,"74.4","92.0","145.0","29.8",0,4,18,"https://fantasy.premierleague.com/drf/element-summary/418","Stefano Okaka"
419,"49696.jpg","Zárate",57,"u",49696,"Mauro","Zárate",20,"Joined Al Nasr on a season-long loan on 2/10",54,"2017-07-12T10:31:11Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.0","0.0",2261,1781,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,4,18,"https://fantasy.premierleague.com/drf/element-summary/419","Mauro Zárate"
